4  !number of header lines including this one
The data for W, Nr, Kab, Kw, Kdm and H2O_abko were taken from "dataSpec_P4.m"
The data for Ks and H2O_refr have been interpolated from "OPTCOEFF.DAT"
W	Nr	Kdm	Kab	Kw	Ks	H2O_refr	H2O_abko	
2001  !number of spectral bands
1.924	1.353940	8.720E+00	0.000E+00	1.300E+02	0.000000	1.309104	1.300E+02	
1.925	1.353010	8.760E+00	0.000E+00	1.300E+02	0.000000	1.309060	1.300E+02	
1.926	1.351900	8.820E+00	0.000E+00	1.310E+02	0.000000	1.309016	1.310E+02	
1.927	1.350970	8.860E+00	0.000E+00	1.310E+02	0.000000	1.308972	1.310E+02	
1.928	1.349990	8.910E+00	0.000E+00	1.310E+02	0.000000	1.308928	1.310E+02	
1.929	1.349340	8.940E+00	0.000E+00	1.300E+02	0.000000	1.308884	1.300E+02	
1.930	1.348570	8.950E+00	0.000E+00	1.300E+02	0.000000	1.308840	1.300E+02	
1.931	1.347920	8.960E+00	0.000E+00	1.300E+02	0.000000	1.308782	1.300E+02	
1.932	1.346830	8.980E+00	0.000E+00	1.300E+02	0.000000	1.308724	1.300E+02	
1.933	1.345590	9.020E+00	0.000E+00	1.300E+02	0.000000	1.308666	1.300E+02	
1.934	1.344540	9.040E+00	0.000E+00	1.290E+02	0.000000	1.308608	1.290E+02	
1.935	1.343220	9.040E+00	0.000E+00	1.290E+02	0.000000	1.308550	1.290E+02	
1.936	1.342090	9.030E+00	0.000E+00	1.280E+02	0.000000	1.308492	1.280E+02	
1.937	1.341340	9.030E+00	0.000E+00	1.270E+02	0.000000	1.308434	1.270E+02	
1.938	1.340230	9.050E+00	0.000E+00	1.270E+02	0.000000	1.308376	1.270E+02	
1.939	1.339040	9.050E+00	0.000E+00	1.260E+02	0.000000	1.308318	1.260E+02	
1.940	1.337970	9.040E+00	0.000E+00	1.260E+02	0.000000	1.308260	1.260E+02	
1.941	1.336280	9.040E+00	0.000E+00	1.250E+02	0.000000	1.308197	1.250E+02	
1.942	1.334310	9.040E+00	0.000E+00	1.240E+02	0.000000	1.308134	1.240E+02	
1.943	1.332780	9.040E+00	0.000E+00	1.230E+02	0.000000	1.308071	1.230E+02	
1.944	1.331000	9.020E+00	0.000E+00	1.220E+02	0.000000	1.308008	1.220E+02	
1.945	1.329560	9.020E+00	0.000E+00	1.220E+02	0.000000	1.307945	1.220E+02	
1.946	1.328850	9.010E+00	0.000E+00	1.210E+02	0.000000	1.307882	1.210E+02	
1.947	1.328240	8.970E+00	0.000E+00	1.200E+02	0.000000	1.307819	1.200E+02	
1.948	1.327230	8.970E+00	0.000E+00	1.190E+02	0.000000	1.307756	1.190E+02	
1.949	1.327270	8.950E+00	0.000E+00	1.180E+02	0.000000	1.307693	1.180E+02	
1.950	1.326120	8.960E+00	0.000E+00	1.170E+02	0.000000	1.307630	1.170E+02	
1.951	1.325910	8.940E+00	0.000E+00	1.160E+02	0.000000	1.307574	1.160E+02	
1.952	1.324360	8.920E+00	0.000E+00	1.150E+02	0.000000	1.307518	1.150E+02	
1.953	1.323060	8.910E+00	0.000E+00	1.140E+02	0.000000	1.307462	1.140E+02	
1.954	1.322620	8.900E+00	0.000E+00	1.130E+02	0.000000	1.307406	1.130E+02	
1.955	1.321710	8.890E+00	0.000E+00	1.120E+02	0.000000	1.307350	1.120E+02	
1.956	1.320280	8.880E+00	0.000E+00	1.110E+02	0.000000	1.307294	1.110E+02	
1.957	1.319960	8.870E+00	0.000E+00	1.100E+02	0.000000	1.307238	1.100E+02	
1.958	1.318460	8.860E+00	0.000E+00	1.090E+02	0.000000	1.307182	1.090E+02	
1.959	1.317700	8.850E+00	0.000E+00	1.080E+02	0.000000	1.307126	1.080E+02	
1.960	1.316410	8.860E+00	0.000E+00	1.070E+02	0.000000	1.307070	1.070E+02	
1.961	1.314680	8.860E+00	0.000E+00	1.060E+02	0.000000	1.307027	1.060E+02	
1.962	1.314910	8.880E+00	0.000E+00	1.040E+02	0.000000	1.306984	1.040E+02	
1.963	1.313770	8.870E+00	0.000E+00	1.040E+02	0.000000	1.306941	1.040E+02	
1.964	1.314370	8.870E+00	0.000E+00	1.020E+02	0.000000	1.306898	1.020E+02	
1.965	1.313940	8.860E+00	0.000E+00	1.010E+02	0.000000	1.306855	1.010E+02	
1.966	1.313520	8.830E+00	0.000E+00	1.010E+02	0.000000	1.306812	1.010E+02	
1.967	1.314040	8.840E+00	0.000E+00	9.930E+01	0.000000	1.306769	9.930E+01	
1.968	1.313740	8.860E+00	0.000E+00	9.830E+01	0.000000	1.306726	9.830E+01	
1.969	1.314120	8.860E+00	0.000E+00	9.710E+01	0.000000	1.306683	9.710E+01	
1.970	1.313290	8.830E+00	0.000E+00	9.630E+01	0.000000	1.306640	9.630E+01	
1.971	1.314540	8.840E+00	0.000E+00	9.490E+01	0.000000	1.306612	9.490E+01	
1.972	1.313460	8.840E+00	0.000E+00	9.410E+01	0.000000	1.306584	9.410E+01	
1.973	1.311880	8.830E+00	0.000E+00	9.340E+01	0.000000	1.306556	9.340E+01	
1.974	1.312240	8.810E+00	0.000E+00	9.210E+01	0.000000	1.306528	9.210E+01	
1.975	1.310800	8.820E+00	0.000E+00	9.120E+01	0.000000	1.306500	9.120E+01	
1.976	1.310350	8.810E+00	0.000E+00	9.010E+01	0.000000	1.306472	9.010E+01	
1.977	1.309020	8.800E+00	0.000E+00	8.930E+01	0.000000	1.306444	8.930E+01	
1.978	1.309520	8.790E+00	0.000E+00	8.800E+01	0.000000	1.306416	8.800E+01	
1.979	1.308690	8.790E+00	0.000E+00	8.720E+01	0.000000	1.306388	8.720E+01	
1.980	1.309400	8.800E+00	0.000E+00	8.610E+01	0.000000	1.306360	8.610E+01	
1.981	1.308900	8.770E+00	0.000E+00	8.530E+01	0.000000	1.306340	8.530E+01	
1.982	1.308040	8.750E+00	0.000E+00	8.460E+01	0.000000	1.306320	8.460E+01	
1.983	1.308920	8.760E+00	0.000E+00	8.340E+01	0.000000	1.306300	8.340E+01	
1.984	1.307820	8.760E+00	0.000E+00	8.260E+01	0.000000	1.306280	8.260E+01	
1.985	1.307990	8.750E+00	0.000E+00	8.150E+01	0.000000	1.306260	8.150E+01	
1.986	1.306800	8.760E+00	0.000E+00	8.080E+01	0.000000	1.306240	8.080E+01	
1.987	1.306980	8.780E+00	0.000E+00	7.970E+01	0.000000	1.306220	7.970E+01	
1.988	1.306090	8.790E+00	0.000E+00	7.900E+01	0.000000	1.306200	7.900E+01	
1.989	1.306730	8.800E+00	0.000E+00	7.800E+01	0.000000	1.306180	7.800E+01	
1.990	1.306460	8.810E+00	0.000E+00	7.720E+01	0.000000	1.306160	7.720E+01	
1.991	1.306980	8.850E+00	0.000E+00	7.630E+01	0.000000	1.306144	7.630E+01	
1.992	1.306500	8.870E+00	0.000E+00	7.560E+01	0.000000	1.306128	7.560E+01	
1.993	1.306880	8.890E+00	0.000E+00	7.460E+01	0.000000	1.306112	7.460E+01	
1.994	1.306110	8.910E+00	0.000E+00	7.390E+01	0.000000	1.306096	7.390E+01	
1.995	1.306040	8.940E+00	0.000E+00	7.300E+01	0.000000	1.306080	7.300E+01	
1.996	1.304730	8.980E+00	0.000E+00	7.230E+01	0.000000	1.306064	7.230E+01	
1.997	1.304760	8.990E+00	0.000E+00	7.140E+01	0.000000	1.306048	7.140E+01	
1.998	1.303490	9.000E+00	0.000E+00	7.080E+01	0.000000	1.306032	7.080E+01	
1.999	1.303770	9.030E+00	0.000E+00	6.990E+01	0.000000	1.306016	6.990E+01	
2.000	1.302740	9.080E+00	0.000E+00	6.920E+01	0.000000	1.306000	6.920E+01	
2.001	1.301750	9.110E+00	0.000E+00	6.870E+01	0.000000	1.305983	6.870E+01	
2.002	1.301990	9.140E+00	0.000E+00	6.780E+01	0.000000	1.305966	6.780E+01	
2.003	1.302510	9.170E+00	0.000E+00	6.690E+01	0.000000	1.305949	6.690E+01	
2.004	1.301480	9.210E+00	0.000E+00	6.630E+01	0.000000	1.305932	6.630E+01	
2.005	1.301880	9.260E+00	0.000E+00	6.550E+01	0.000000	1.305915	6.550E+01	
2.006	1.301150	9.300E+00	0.000E+00	6.490E+01	0.000000	1.305898	6.490E+01	
2.007	1.301520	9.360E+00	0.000E+00	6.410E+01	0.000000	1.305881	6.410E+01	
2.008	1.301020	9.410E+00	0.000E+00	6.360E+01	0.000000	1.305864	6.360E+01	
2.009	1.301790	9.450E+00	0.000E+00	6.280E+01	0.000000	1.305847	6.280E+01	
2.010	1.301250	9.520E+00	0.000E+00	6.230E+01	0.000000	1.305830	6.230E+01	
2.011	1.301710	9.580E+00	0.000E+00	6.160E+01	0.000000	1.305809	6.160E+01	
2.012	1.300910	9.640E+00	0.000E+00	6.110E+01	0.000000	1.305788	6.110E+01	
2.013	1.301350	9.690E+00	0.000E+00	6.030E+01	0.000000	1.305767	6.030E+01	
2.014	1.300550	9.760E+00	0.000E+00	5.980E+01	0.000000	1.305746	5.980E+01	
2.015	1.300890	9.850E+00	0.000E+00	5.910E+01	0.000000	1.305725	5.910E+01	
2.016	1.300300	9.950E+00	0.000E+00	5.860E+01	0.000000	1.305704	5.860E+01	
2.017	1.300820	1.000E+01	0.000E+00	5.790E+01	0.000000	1.305683	5.790E+01	
2.018	1.300200	1.010E+01	0.000E+00	5.750E+01	0.000000	1.305662	5.750E+01	
2.019	1.300790	1.030E+01	0.000E+00	5.680E+01	0.000000	1.305641	5.680E+01	
2.020	1.300630	1.040E+01	0.000E+00	5.630E+01	0.000000	1.305620	5.630E+01	
2.021	1.301300	1.050E+01	0.000E+00	5.570E+01	0.000000	1.305594	5.570E+01	
2.022	1.301770	1.060E+01	0.000E+00	5.500E+01	0.000000	1.305568	5.500E+01	
2.023	1.300900	1.080E+01	0.000E+00	5.460E+01	0.000000	1.305542	5.460E+01	
2.024	1.301310	1.090E+01	0.000E+00	5.400E+01	0.000000	1.305516	5.400E+01	
2.025	1.300990	1.100E+01	0.000E+00	5.360E+01	0.000000	1.305490	5.360E+01	
2.026	1.301780	1.120E+01	0.000E+00	5.290E+01	0.000000	1.305464	5.290E+01	
2.027	1.301370	1.140E+01	0.000E+00	5.260E+01	0.000000	1.305438	5.260E+01	
2.028	1.302040	1.150E+01	0.000E+00	5.200E+01	0.000000	1.305412	5.200E+01	
2.029	1.302600	1.170E+01	0.000E+00	5.140E+01	0.000000	1.305386	5.140E+01	
2.030	1.301940	1.180E+01	0.000E+00	5.100E+01	0.000000	1.305360	5.100E+01	
2.031	1.301470	1.200E+01	0.000E+00	5.050E+01	0.000000	1.305327	5.050E+01	
2.032	1.300440	1.220E+01	0.000E+00	5.010E+01	0.000000	1.305294	5.010E+01	
2.033	1.300110	1.230E+01	0.000E+00	4.950E+01	0.000000	1.305261	4.950E+01	
2.034	1.298890	1.250E+01	0.000E+00	4.920E+01	0.000000	1.305228	4.920E+01	
2.035	1.298790	1.270E+01	0.000E+00	4.860E+01	0.000000	1.305195	4.860E+01	
2.036	1.298970	1.290E+01	0.000E+00	4.810E+01	0.000000	1.305162	4.810E+01	
2.037	1.298480	1.310E+01	0.000E+00	4.770E+01	0.000000	1.305129	4.770E+01	
2.038	1.299300	1.330E+01	0.000E+00	4.720E+01	0.000000	1.305096	4.720E+01	
2.039	1.298780	1.350E+01	0.000E+00	4.680E+01	0.000000	1.305063	4.680E+01	
2.040	1.298970	1.360E+01	0.000E+00	4.630E+01	0.000000	1.305030	4.630E+01	
2.041	1.299010	1.380E+01	0.000E+00	4.580E+01	0.000000	1.304988	4.580E+01	
2.042	1.298070	1.400E+01	0.000E+00	4.550E+01	0.000000	1.304946	4.550E+01	
2.043	1.298350	1.420E+01	0.000E+00	4.500E+01	0.000000	1.304904	4.500E+01	
2.044	1.298030	1.440E+01	0.000E+00	4.470E+01	0.000000	1.304862	4.470E+01	
2.045	1.298860	1.460E+01	0.000E+00	4.430E+01	0.000000	1.304820	4.430E+01	
2.046	1.299850	1.480E+01	0.000E+00	4.380E+01	0.000000	1.304778	4.380E+01	
2.047	1.300010	1.500E+01	0.000E+00	4.350E+01	0.000000	1.304736	4.350E+01	
2.048	1.300950	1.520E+01	0.000E+00	4.300E+01	0.000000	1.304694	4.300E+01	
2.049	1.301040	1.530E+01	0.000E+00	4.270E+01	0.000000	1.304652	4.270E+01	
2.050	1.301730	1.550E+01	0.000E+00	4.230E+01	0.000000	1.304610	4.230E+01	
2.051	1.301950	1.570E+01	0.000E+00	4.190E+01	0.000000	1.304563	4.190E+01	
2.052	1.301170	1.590E+01	0.000E+00	4.160E+01	0.000000	1.304516	4.160E+01	
2.053	1.300820	1.610E+01	0.000E+00	4.120E+01	0.000000	1.304469	4.120E+01	
2.054	1.300800	1.620E+01	0.000E+00	4.070E+01	0.000000	1.304422	4.070E+01	
2.055	1.300220	1.640E+01	0.000E+00	4.050E+01	0.000000	1.304375	4.050E+01	
2.056	1.300760	1.650E+01	0.000E+00	4.000E+01	0.000000	1.304328	4.000E+01	
2.057	1.300300	1.670E+01	0.000E+00	3.980E+01	0.000000	1.304281	3.980E+01	
2.058	1.300590	1.680E+01	0.000E+00	3.930E+01	0.000000	1.304234	3.930E+01	
2.059	1.300730	1.690E+01	0.000E+00	3.890E+01	0.000000	1.304187	3.890E+01	
2.060	1.300870	1.700E+01	0.000E+00	3.870E+01	0.000000	1.304140	3.870E+01	
2.061	1.301010	1.710E+01	0.000E+00	3.830E+01	0.000000	1.304089	3.830E+01	
2.062	1.301140	1.720E+01	0.000E+00	3.790E+01	0.000000	1.304038	3.790E+01	
2.063	1.301270	1.730E+01	0.000E+00	3.760E+01	0.000000	1.303987	3.760E+01	
2.064	1.301390	1.730E+01	0.000E+00	3.730E+01	0.000000	1.303936	3.730E+01	
2.065	1.301510	1.740E+01	0.000E+00	3.690E+01	0.000000	1.303885	3.690E+01	
2.066	1.301620	1.750E+01	0.000E+00	3.660E+01	0.000000	1.303834	3.660E+01	
2.067	1.301730	1.760E+01	0.000E+00	3.630E+01	0.000000	1.303783	3.630E+01	
2.068	1.301840	1.760E+01	0.000E+00	3.590E+01	0.000000	1.303732	3.590E+01	
2.069	1.301940	1.770E+01	0.000E+00	3.570E+01	0.000000	1.303681	3.570E+01	
2.070	1.302040	1.770E+01	0.000E+00	3.540E+01	0.000000	1.303630	3.540E+01	
2.071	1.302130	1.780E+01	0.000E+00	3.500E+01	0.000000	1.303582	3.500E+01	
2.072	1.302220	1.780E+01	0.000E+00	3.480E+01	0.000000	1.303534	3.480E+01	
2.073	1.302310	1.790E+01	0.000E+00	3.450E+01	0.000000	1.303486	3.450E+01	
2.074	1.302390	1.790E+01	0.000E+00	3.410E+01	0.000000	1.303438	3.410E+01	
2.075	1.302470	1.800E+01	0.000E+00	3.390E+01	0.000000	1.303390	3.390E+01	
2.076	1.302550	1.800E+01	0.000E+00	3.360E+01	0.000000	1.303342	3.360E+01	
2.077	1.302620	1.810E+01	0.000E+00	3.330E+01	0.000000	1.303294	3.330E+01	
2.078	1.302680	1.810E+01	0.000E+00	3.310E+01	0.000000	1.303246	3.310E+01	
2.079	1.302750	1.810E+01	0.000E+00	3.280E+01	0.000000	1.303198	3.280E+01	
2.080	1.302810	1.820E+01	0.000E+00	3.250E+01	0.000000	1.303150	3.250E+01	
2.081	1.302860	1.830E+01	0.000E+00	3.230E+01	0.000000	1.303105	3.230E+01	
2.082	1.302910	1.830E+01	0.000E+00	3.200E+01	0.000000	1.303060	3.200E+01	
2.083	1.302960	1.840E+01	0.000E+00	3.170E+01	0.000000	1.303015	3.170E+01	
2.084	1.303010	1.840E+01	0.000E+00	3.150E+01	0.000000	1.302970	3.150E+01	
2.085	1.303050	1.850E+01	0.000E+00	3.130E+01	0.000000	1.302925	3.130E+01	
2.086	1.303090	1.850E+01	0.000E+00	3.100E+01	0.000000	1.302880	3.100E+01	
2.087	1.303120	1.860E+01	0.000E+00	3.070E+01	0.000000	1.302835	3.070E+01	
2.088	1.303150	1.860E+01	0.000E+00	3.050E+01	0.000000	1.302790	3.050E+01	
2.089	1.303180	1.870E+01	0.000E+00	3.030E+01	0.000000	1.302745	3.030E+01	
2.090	1.303200	1.870E+01	0.000E+00	3.000E+01	0.000000	1.302700	3.000E+01	
2.091	1.303230	1.880E+01	0.000E+00	2.980E+01	0.000000	1.302658	2.980E+01	
2.092	1.303240	1.880E+01	0.000E+00	2.960E+01	0.000000	1.302616	2.960E+01	
2.093	1.303260	1.890E+01	0.000E+00	2.930E+01	0.000000	1.302574	2.930E+01	
2.094	1.303270	1.890E+01	0.000E+00	2.910E+01	0.000000	1.302532	2.910E+01	
2.095	1.303280	1.900E+01	0.000E+00	2.890E+01	0.000000	1.302490	2.890E+01	
2.096	1.303280	1.900E+01	0.000E+00	2.860E+01	0.000000	1.302448	2.860E+01	
2.097	1.303280	1.910E+01	0.000E+00	2.840E+01	0.000000	1.302406	2.840E+01	
2.098	1.303280	1.910E+01	0.000E+00	2.820E+01	0.000000	1.302364	2.820E+01	
2.099	1.303280	1.920E+01	0.000E+00	2.800E+01	0.000000	1.302322	2.800E+01	
2.100	1.303270	1.920E+01	0.000E+00	2.780E+01	0.000000	1.302280	2.780E+01	
2.101	1.303260	1.930E+01	0.000E+00	2.750E+01	0.000000	1.302239	2.750E+01	
2.102	1.303250	1.930E+01	0.000E+00	2.740E+01	0.000000	1.302198	2.740E+01	
2.103	1.303230	1.930E+01	0.000E+00	2.710E+01	0.000000	1.302157	2.710E+01	
2.104	1.303210	1.940E+01	0.000E+00	2.690E+01	0.000000	1.302116	2.690E+01	
2.105	1.303190	1.940E+01	0.000E+00	2.670E+01	0.000000	1.302075	2.670E+01	
2.106	1.303160	1.940E+01	0.000E+00	2.660E+01	0.000000	1.302034	2.660E+01	
2.107	1.303130	1.940E+01	0.000E+00	2.640E+01	0.000000	1.301993	2.640E+01	
2.108	1.303100	1.950E+01	0.000E+00	2.620E+01	0.000000	1.301952	2.620E+01	
2.109	1.303070	1.950E+01	0.000E+00	2.600E+01	0.000000	1.301911	2.600E+01	
2.110	1.303040	1.950E+01	0.000E+00	2.580E+01	0.000000	1.301870	2.580E+01	
2.111	1.303000	1.960E+01	0.000E+00	2.570E+01	0.000000	1.301824	2.570E+01	
2.112	1.302960	1.960E+01	0.000E+00	2.550E+01	0.000000	1.301778	2.550E+01	
2.113	1.302910	1.960E+01	0.000E+00	2.530E+01	0.000000	1.301732	2.530E+01	
2.114	1.302870	1.960E+01	0.000E+00	2.520E+01	0.000000	1.301686	2.520E+01	
2.115	1.302820	1.970E+01	0.000E+00	2.500E+01	0.000000	1.301640	2.500E+01	
2.116	1.302770	1.970E+01	0.000E+00	2.480E+01	0.000000	1.301594	2.480E+01	
2.117	1.302710	1.970E+01	0.000E+00	2.470E+01	0.000000	1.301548	2.470E+01	
2.118	1.302660	1.970E+01	0.000E+00	2.450E+01	0.000000	1.301502	2.450E+01	
2.119	1.302600	1.970E+01	0.000E+00	2.440E+01	0.000000	1.301456	2.440E+01	
2.120	1.302540	1.970E+01	0.000E+00	2.420E+01	0.000000	1.301410	2.420E+01	
2.121	1.302480	1.970E+01	0.000E+00	2.400E+01	0.000000	1.301357	2.400E+01	
2.122	1.302410	1.980E+01	0.000E+00	2.390E+01	0.000000	1.301304	2.390E+01	
2.123	1.302340	1.980E+01	0.000E+00	2.370E+01	0.000000	1.301251	2.370E+01	
2.124	1.302280	1.980E+01	0.000E+00	2.360E+01	0.000000	1.301198	2.360E+01	
2.125	1.302200	1.980E+01	0.000E+00	2.340E+01	0.000000	1.301145	2.340E+01	
2.126	1.302130	1.980E+01	0.000E+00	2.330E+01	0.000000	1.301092	2.330E+01	
2.127	1.302050	1.980E+01	0.000E+00	2.320E+01	0.000000	1.301039	2.320E+01	
2.128	1.301980	1.990E+01	0.000E+00	2.300E+01	0.000000	1.300986	2.300E+01	
2.129	1.301900	1.990E+01	0.000E+00	2.290E+01	0.000000	1.300933	2.290E+01	
2.130	1.301820	1.990E+01	0.000E+00	2.280E+01	0.000000	1.300880	2.280E+01	
2.131	1.301730	1.990E+01	0.000E+00	2.260E+01	0.000000	1.300818	2.260E+01	
2.132	1.301650	1.990E+01	0.000E+00	2.250E+01	0.000000	1.300756	2.250E+01	
2.133	1.301560	1.990E+01	0.000E+00	2.240E+01	0.000000	1.300694	2.240E+01	
2.134	1.301470	2.000E+01	0.000E+00	2.230E+01	0.000000	1.300632	2.230E+01	
2.135	1.301380	2.000E+01	0.000E+00	2.210E+01	0.000000	1.300570	2.210E+01	
2.136	1.301290	2.000E+01	0.000E+00	2.200E+01	0.000000	1.300508	2.200E+01	
2.137	1.301190	2.000E+01	0.000E+00	2.190E+01	0.000000	1.300446	2.190E+01	
2.138	1.301100	2.010E+01	0.000E+00	2.180E+01	0.000000	1.300384	2.180E+01	
2.139	1.301000	2.010E+01	0.000E+00	2.170E+01	0.000000	1.300322	2.170E+01	
2.140	1.300900	2.010E+01	0.000E+00	2.160E+01	0.000000	1.300260	2.160E+01	
2.141	1.300800	2.020E+01	0.000E+00	2.150E+01	0.000000	1.300190	2.150E+01	
2.142	1.300700	2.020E+01	0.000E+00	2.140E+01	0.000000	1.300120	2.140E+01	
2.143	1.300500	2.020E+01	0.000E+00	2.130E+01	0.000000	1.300050	2.130E+01	
2.144	1.300400	2.020E+01	0.000E+00	2.120E+01	0.000000	1.299980	2.120E+01	
2.145	1.300300	2.020E+01	0.000E+00	2.110E+01	0.000000	1.299910	2.110E+01	
2.146	1.300200	2.020E+01	0.000E+00	2.100E+01	0.000000	1.299840	2.100E+01	
2.147	1.300100	2.030E+01	0.000E+00	2.090E+01	0.000000	1.299770	2.090E+01	
2.148	1.299900	2.030E+01	0.000E+00	2.080E+01	0.000000	1.299700	2.080E+01	
2.149	1.299800	2.030E+01	0.000E+00	2.080E+01	0.000000	1.299630	2.080E+01	
2.150	1.299700	2.030E+01	0.000E+00	2.070E+01	0.000000	1.299560	2.070E+01	
2.151	1.299600	2.030E+01	0.000E+00	2.060E+01	0.000000	1.299485	2.060E+01	
2.152	1.299500	2.030E+01	0.000E+00	2.050E+01	0.000000	1.299410	2.050E+01	
2.153	1.299300	2.030E+01	0.000E+00	2.040E+01	0.000000	1.299335	2.040E+01	
2.154	1.299200	2.030E+01	0.000E+00	2.030E+01	0.000000	1.299260	2.030E+01	
2.155	1.299100	2.030E+01	0.000E+00	2.030E+01	0.000000	1.299185	2.030E+01	
2.156	1.299000	2.030E+01	0.000E+00	2.020E+01	0.000000	1.299110	2.020E+01	
2.157	1.298900	2.030E+01	0.000E+00	2.010E+01	0.000000	1.299035	2.010E+01	
2.158	1.298700	2.030E+01	0.000E+00	2.000E+01	0.000000	1.298960	2.000E+01	
2.159	1.298600	2.030E+01	0.000E+00	1.990E+01	0.000000	1.298885	1.990E+01	
2.160	1.298500	2.030E+01	0.000E+00	1.990E+01	0.000000	1.298810	1.990E+01	
2.161	1.298400	2.030E+01	0.000E+00	1.980E+01	0.000000	1.298734	1.980E+01	
2.162	1.298300	2.030E+01	0.000E+00	1.980E+01	0.000000	1.298658	1.980E+01	
2.163	1.298100	2.030E+01	0.000E+00	1.970E+01	0.000000	1.298582	1.970E+01	
2.164	1.298000	2.030E+01	0.000E+00	1.960E+01	0.000000	1.298506	1.960E+01	
2.165	1.297900	2.030E+01	0.000E+00	1.960E+01	0.000000	1.298430	1.960E+01	
2.166	1.297800	2.020E+01	0.000E+00	1.950E+01	0.000000	1.298354	1.950E+01	
2.167	1.297700	2.020E+01	0.000E+00	1.950E+01	0.000000	1.298278	1.950E+01	
2.168	1.297500	2.020E+01	0.000E+00	1.940E+01	0.000000	1.298202	1.940E+01	
2.169	1.297400	2.020E+01	0.000E+00	1.940E+01	0.000000	1.298126	1.940E+01	
2.170	1.297300	2.010E+01	0.000E+00	1.930E+01	0.000000	1.298050	1.930E+01	
2.171	1.297200	2.010E+01	0.000E+00	1.930E+01	0.000000	1.297973	1.930E+01	
2.172	1.297000	2.010E+01	0.000E+00	1.920E+01	0.000000	1.297896	1.920E+01	
2.173	1.296900	2.000E+01	0.000E+00	1.920E+01	0.000000	1.297819	1.920E+01	
2.174	1.296700	2.000E+01	0.000E+00	1.910E+01	0.000000	1.297742	1.910E+01	
2.175	1.296600	2.000E+01	0.000E+00	1.910E+01	0.000000	1.297665	1.910E+01	
2.176	1.296500	1.990E+01	0.000E+00	1.900E+01	0.000000	1.297588	1.900E+01	
2.177	1.296400	1.990E+01	0.000E+00	1.900E+01	0.000000	1.297511	1.900E+01	
2.178	1.296200	1.980E+01	0.000E+00	1.900E+01	0.000000	1.297434	1.900E+01	
2.179	1.296100	1.980E+01	0.000E+00	1.890E+01	0.000000	1.297357	1.890E+01	
2.180	1.296000	1.970E+01	0.000E+00	1.880E+01	0.000000	1.297280	1.880E+01	
2.181	1.295900	1.960E+01	0.000E+00	1.880E+01	0.000000	1.297207	1.880E+01	
2.182	1.295800	1.960E+01	0.000E+00	1.870E+01	0.000000	1.297134	1.870E+01	
2.183	1.295700	1.950E+01	0.000E+00	1.870E+01	0.000000	1.297061	1.870E+01	
2.184	1.295600	1.950E+01	0.000E+00	1.870E+01	0.000000	1.296988	1.870E+01	
2.185	1.295500	1.940E+01	0.000E+00	1.860E+01	0.000000	1.296915	1.860E+01	
2.186	1.295400	1.940E+01	0.000E+00	1.860E+01	0.000000	1.296842	1.860E+01	
2.187	1.295300	1.930E+01	0.000E+00	1.850E+01	0.000000	1.296769	1.850E+01	
2.188	1.295100	1.920E+01	0.000E+00	1.850E+01	0.000000	1.296696	1.850E+01	
2.189	1.295000	1.920E+01	0.000E+00	1.840E+01	0.000000	1.296623	1.840E+01	
2.190	1.294900	1.910E+01	0.000E+00	1.840E+01	0.000000	1.296550	1.840E+01	
2.191	1.294800	1.910E+01	0.000E+00	1.840E+01	0.000000	1.296483	1.840E+01	
2.192	1.294700	1.900E+01	0.000E+00	1.840E+01	0.000000	1.296416	1.840E+01	
2.193	1.294500	1.890E+01	0.000E+00	1.840E+01	0.000000	1.296349	1.840E+01	
2.194	1.294400	1.890E+01	0.000E+00	1.840E+01	0.000000	1.296282	1.840E+01	
2.195	1.294300	1.880E+01	0.000E+00	1.840E+01	0.000000	1.296215	1.840E+01	
2.196	1.294200	1.870E+01	0.000E+00	1.840E+01	0.000000	1.296148	1.840E+01	
2.197	1.294100	1.870E+01	0.000E+00	1.840E+01	0.000000	1.296081	1.840E+01	
2.198	1.293900	1.860E+01	0.000E+00	1.830E+01	0.000000	1.296014	1.830E+01	
2.199	1.293800	1.860E+01	0.000E+00	1.830E+01	0.000000	1.295947	1.830E+01	
2.200	1.293700	1.850E+01	0.000E+00	1.830E+01	0.000000	1.295880	1.830E+01	
2.201	1.293600	1.850E+01	0.000E+00	1.830E+01	0.000000	1.295819	1.830E+01	
2.202	1.293500	1.840E+01	0.000E+00	1.830E+01	0.000000	1.295758	1.830E+01	
2.203	1.293300	1.830E+01	0.000E+00	1.830E+01	0.000000	1.295697	1.830E+01	
2.204	1.293200	1.830E+01	0.000E+00	1.830E+01	0.000000	1.295636	1.830E+01	
2.205	1.293100	1.820E+01	0.000E+00	1.830E+01	0.000000	1.295575	1.830E+01	
2.206	1.293000	1.820E+01	0.000E+00	1.830E+01	0.000000	1.295514	1.830E+01	
2.207	1.292800	1.810E+01	0.000E+00	1.830E+01	0.000000	1.295453	1.830E+01	
2.208	1.292700	1.810E+01	0.000E+00	1.830E+01	0.000000	1.295392	1.830E+01	
2.209	1.292500	1.800E+01	0.000E+00	1.830E+01	0.000000	1.295331	1.830E+01	
2.210	1.292400	1.800E+01	0.000E+00	1.830E+01	0.000000	1.295270	1.830E+01	
2.211	1.292300	1.790E+01	0.000E+00	1.830E+01	0.000000	1.295212	1.830E+01	
